Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
27,2023-01-27,SOFA,FURNITURE,0,1,1
27,2023-01-27,CHAIR,FURNITURE,0,2,3
27,2023-01-27,TABLE,FURNITURE,0,3,2
27,2023-01-27,OTTOMAN,FURNITURE,0,4,4
27,2023-01-27,MASH,WORDS FOR MIXING,1,1,2
27,2023-01-27,BLEND,WORDS FOR MIXING,1,2,4
27,2023-01-27,WHIP,WORDS FOR MIXING,1,3,1
27,2023-01-27,STIR,WORDS FOR MIXING,1,4,3
27,2023-01-27,PUMPKIN,THINGS YOU CAN "PATCH",2,1,3
27,2023-01-27,EYE,THINGS YOU CAN "PATCH",2,2,2
27,2023-01-27,QUILT,THINGS YOU CAN "PATCH",2,3,4
27,2023-01-27,HOLE,THINGS YOU CAN "PATCH",2,4,1
27,2023-01-27,SPIDER,___ MAN SUPERHEROES,3,1,4
27,2023-01-27,IRON,___ MAN SUPERHEROES,3,2,1
27,2023-01-27,SUPER,___ MAN SUPERHEROES,3,3,3
27,2023-01-27,BAT,___ MAN SUPERHEROES,3,4,2
28,2023-01-28,CAR,MODES OF TRANSPORTATION,0,1,1
28,2023-01-28,TRAIN,MODES OF TRANSPORTATION,0,2,3
28,2023-01-28,PLANE,MODES OF TRANSPORTATION,0,3,2
28,2023-01-28,BOAT,MODES OF TRANSPORTATION,0,4,4
28,2023-01-28,RUNWAY,PARTS OF AN AIRPORT,1,1,2
28,2023-01-28,TERMINAL,PARTS OF AN AIRPORT,1,2,4
28,2023-01-28,HANGAR,PARTS OF AN AIRPORT,1,3,1
28,2023-01-28,TARMAC,PARTS OF AN AIRPORT,1,4,3
28,2023-01-28,SONIC,FAST FOOD CHAINS,2,1,3
28,2023-01-28,CHECKERS,FAST FOOD CHAINS,2,2,2
28,2023-01-28,SUBWAY,FAST FOOD CHAINS,2,3,4
28,2023-01-28,OUTBACK,FAST FOOD CHAINS,2,4,1
28,2023-01-28,DAY,BAND NAMES MINUS COLORS,3,1,4
28,2023-01-28,STRIPES,BAND NAMES MINUS COLORS,3,2,1
28,2023-01-28,FLOYD,BAND NAMES MINUS COLORS,3,3,3
28,2023-01-28,SABBATH,BAND NAMES MINUS COLORS,3,4,2
29,2023-01-29,BULL,MALE ANIMALS,0,1,1
29,2023-01-29,STALLION,MALE ANIMALS,0,2,3
29,2023-01-29,ROOSTER,MALE ANIMALS,0,3,2
29,2023-01-29,BUCK,MALE ANIMALS,0,4,4
29,2023-01-29,LEGAL,LEGAL TERMS,1,1,2
29,2023-01-29,CLAIM,LEGAL TERMS,1,2,4
29,2023-01-29,COMPLAINT,LEGAL TERMS,1,3,1
29,2023-01-29,ACTION,LEGAL TERMS,1,4,3
29,2023-01-29,CLUB,THINGS A JUGGLER JUGGLES,2,1,3
29,2023-01-29,BEANBAG,THINGS A JUGGLER JUGGLES,2,2,2
29,2023-01-29,TORCH,THINGS A JUGGLER JUGGLES,2,3,4
29,2023-01-29,RING,THINGS A JUGGLER JUGGLES,2,4,1
29,2023-01-29,ALARM,___ CLOCK,3,1,4
29,2023-01-29,GRANDFATHER,___ CLOCK,3,2,1
29,2023-01-29,BIOLOGICAL,___ CLOCK,3,3,3
29,2023-01-29,CUCKOO,___ CLOCK,3,4,2
30,2023-01-30,PISTOL,TYPES OF GUNS,0,1,1
30,2023-01-30,RIFLE,TYPES OF GUNS,0,2,3
30,2023-01-30,SHOTGUN,TYPES OF GUNS,0,3,2
30,2023-01-30,REVOLVER,TYPES OF GUNS,0,4,4
30,2023-01-30,LAVISH,SYNONYMS FOR LUXURIOUS,1,1,2
30,2023-01-30,OPULENT,SYNONYMS FOR LUXURIOUS,1,2,4
30,2023-01-30,PLUSH,SYNONYMS FOR LUXURIOUS,1,3,1
30,2023-01-30,EXTRAVAGANT,SYNONYMS FOR LUXURIOUS,1,4,3
30,2023-01-30,SWANK,BEST ACTRESS OSCAR WINNERS,2,1,3
30,2023-01-30,STONE,BEST ACTRESS OSCAR WINNERS,2,2,2
30,2023-01-30,FOSTER,BEST ACTRESS OSCAR WINNERS,2,3,4
30,2023-01-30,BERRY,BEST ACTRESS OSCAR WINNERS,2,4,1
30,2023-01-30,BOND,GOLD ___,3,1,4
30,2023-01-30,RUSH,GOLD ___,3,2,1
30,2023-01-30,LEAF,GOLD ___,3,3,3
30,2023-01-30,MINE,GOLD ___,3,4,2
31,2023-01-31,SNOW,WET WEATHER,0,1,1
31,2023-01-31,HAIL,WET WEATHER,0,2,3
31,2023-01-31,RAIN,WET WEATHER,0,3,2
31,2023-01-31,SLEET,WET WEATHER,0,4,4
31,2023-01-31,CHAMPION,SYNONYMS FOR ENDORSE,1,1,2
31,2023-01-31,SECOND,SYNONYMS FOR ENDORSE,1,2,4
31,2023-01-31,BACK,SYNONYMS FOR ENDORSE,1,3,1
31,2023-01-31,SUPPORT,SYNONYMS FOR ENDORSE,1,4,3
31,2023-01-31,WING,GROUP WITHIN A GROUP,2,1,3
31,2023-01-31,PARTY,GROUP WITHIN A GROUP,2,2,2
31,2023-01-31,CAMP,GROUP WITHIN A GROUP,2,3,4
31,2023-01-31,SIDE,GROUP WITHIN A GROUP,2,4,1
31,2023-01-31,ROSE,FLOWER HOMOPHONES,3,1,4
31,2023-01-31,TULIP,FLOWER HOMOPHONES,3,2,1
31,2023-01-31,LILY,FLOWER HOMOPHONES,3,3,3
31,2023-01-31,VIOLET,FLOWER HOMOPHONES,3,4,2
32,2023-02-01,HEAD,BODY PARTS,0,1,1
32,2023-02-01,ARM,BODY PARTS,0,2,3
32,2023-02-01,LEG,BODY PARTS,0,3,2
32,2023-02-01,HAND,BODY PARTS,0,4,4
32,2023-02-01,PUMA,SNEAKER BRANDS,1,1,2
32,2023-02-01,NIKE,SNEAKER BRANDS,1,2,4
32,2023-02-01,REEBOK,SNEAKER BRANDS,1,3,1
32,2023-02-01,ADIDAS,SNEAKER BRANDS,1,4,3
32,2023-02-01,CATS,MUSICALS BEGINNING WITH "C",2,1,3
32,2023-02-01,CAROUSEL,MUSICALS BEGINNING WITH "C",2,2,2
32,2023-02-01,CHICAGO,MUSICALS BEGINNING WITH "C",2,3,4
32,2023-02-01,CABARET,MUSICALS BEGINNING WITH "C",2,4,1
32,2023-02-01,POUND,FULL OF "___",3,1,4
32,2023-02-01,BAG,FULL OF "___",3,2,1
32,2023-02-01,HOLE,FULL OF "___",3,3,3
32,2023-02-01,HEART,FULL OF "___",3,4,2
33,2023-02-02,FLOUR,BAKING INGREDIENTS,0,1,1
33,2023-02-02,SUGAR,BAKING INGREDIENTS,0,2,3
33,2023-02-02,EGGS,BAKING INGREDIENTS,0,3,2
33,2023-02-02,MILK,BAKING INGREDIENTS,0,4,4
33,2023-02-02,COFFEE,KINDS OF BREAKS,1,1,2
33,2023-02-02,LUCKY,KINDS OF BREAKS,1,2,4
33,2023-02-02,NEWS,KINDS OF BREAKS,1,3,1
33,2023-02-02,CODE,KINDS OF BREAKS,1,4,3
33,2023-02-02,CHECK,BOXING PUNCHES,2,1,3
33,2023-02-02,HOOK,BOXING PUNCHES,2,2,2
33,2023-02-02,JAB,BOXING PUNCHES,2,3,4
33,2023-02-02,UPPERCUT,BOXING PUNCHES,2,4,1
33,2023-02-02,DIM,STARTS OF U.S. COINS,3,1,4
33,2023-02-02,QUART,STARTS OF U.S. COINS,3,2,1
33,2023-02-02,PEN,STARTS OF U.S. COINS,3,3,3
33,2023-02-02,NICK,STARTS OF U.S. COINS,3,4,2
34,2023-02-03,FORK,CUTLERY,0,1,1
34,2023-02-03,KNIFE,CUTLERY,0,2,3
34,2023-02-03,SPOON,CUTLERY,0,3,2
34,2023-02-03,CHOPSTICKS,CUTLERY,0,4,4
34,2023-02-03,HUNT,SYNONYMS FOR PURSUIT,1,1,2
34,2023-02-03,SEARCH,SYNONYMS FOR PURSUIT,1,2,4
34,2023-02-03,CHASE,SYNONYMS FOR PURSUIT,1,3,1
34,2023-02-03,QUEST,SYNONYMS FOR PURSUIT,1,4,3
34,2023-02-03,BEER,WORDS THAT CAN BE "COLD",2,1,3
34,2023-02-03,SHOULDER,WORDS THAT CAN BE "COLD",2,2,2
34,2023-02-03,CASE,WORDS THAT CAN BE "COLD",2,3,4
34,2023-02-03,CALL,WORDS THAT CAN BE "COLD",2,4,1
34,2023-02-03,ASH,WORDS BEFORE DAYS OF THE WEEK,3,1,4
34,2023-02-03,BLACK,WORDS BEFORE DAYS OF THE WEEK,3,2,1
34,2023-02-03,CYBER,WORDS BEFORE DAYS OF THE WEEK,3,3,3
34,2023-02-03,FAT,WORDS BEFORE DAYS OF THE WEEK,3,4,2
35,2023-02-04,SUN,ASTRONOMICAL BODIES,0,1,1
35,2023-02-04,MOON,ASTRONOMICAL BODIES,0,2,3
35,2023-02-04,STAR,ASTRONOMICAL BODIES,0,3,2
35,2023-02-04,PLANET,ASTRONOMICAL BODIES,0,4,4
35,2023-02-04,HOOD,PARTS OF A CAR,1,1,2
35,2023-02-04,TRUNK,PARTS OF A CAR,1,2,4
35,2023-02-04,TIRE,PARTS OF A CAR,1,3,1
35,2023-02-04,BUMPER,PARTS OF A CAR,1,4,3
35,2023-02-04,ADULT,WHAT "X" MIGHT MEAN,2,1,3
35,2023-02-04,TEN,WHAT "X" MIGHT MEAN,2,2,2
35,2023-02-04,TIMES,WHAT "X" MIGHT MEAN,2,3,4
35,2023-02-04,KISS,WHAT "X" MIGHT MEAN,2,4,1
35,2023-02-04,DAY,BAND NAMES MINUS NUMBERS,3,1,4
35,2023-02-04,MAROON,BAND NAMES MINUS NUMBERS,3,2,1
35,2023-02-04,U,BAND NAMES MINUS NUMBERS,3,3,3
35,2023-02-04,BLINK,BAND NAMES MINUS NUMBERS,3,4,2
36,2023-02-05,COFFEE,BEVERAGES,0,1,1
36,2023-02-05,TEA,BEVERAGES,0,2,3
36,2023-02-05,JUICE,BEVERAGES,0,3,2
36,2023-02-05,SODA,BEVERAGES,0,4,4
36,2023-02-05,ENORMOUS,SYNONYMS FOR VERY LARGE,1,1,2
36,2023-02-05,GIGANTIC,SYNONYMS FOR VERY LARGE,1,2,4
36,2023-02-05,IMMENSE,SYNONYMS FOR VERY LARGE,1,3,1
36,2023-02-05,COLOSSAL,SYNONYMS FOR VERY LARGE,1,4,3
36,2023-02-05,PUMPKIN,THINGS ASSOCIATED WITH HALLOWEEN,2,1,3
36,2023-02-05,GHOST,THINGS ASSOCIATED WITH HALLOWEEN,2,2,2
36,2023-02-05,WITCH,THINGS ASSOCIATED WITH HALLOWEEN,2,3,4
36,2023-02-05,CANDY,THINGS ASSOCIATED WITH HALLOWEEN,2,4,1
36,2023-02-05,CRACKER,FIRE ___,3,1,4
36,2023-02-05,FLY,FIRE ___,3,2,1
36,2023-02-05,PLACE,FIRE ___,3,3,3
36,2023-02-05,WORK,FIRE ___,3,4,2
37,2023-02-06,EASY,SYNONYMS FOR SIMPLE,0,1,1
37,2023-02-06,SIMPLE,SYNONYMS FOR SIMPLE,0,2,3
37,2023-02-06,PLAIN,SYNONYMS FOR SIMPLE,0,3,2
37,2023-02-06,STRAIGHTFORWARD,SYNONYMS FOR SIMPLE,0,4,4
37,2023-02-06,SHADES,EYEWEAR,1,1,2
37,2023-02-06,GLASSES,EYEWEAR,1,2,4
37,2023-02-06,SPECS,EYEWEAR,1,3,1
37,2023-02-06,GOGGLES,EYEWEAR,1,4,3
37,2023-02-06,GRAPE,KINDS OF NUTS,2,1,3
37,2023-02-06,PEANUT,KINDS OF NUTS,2,2,2
37,2023-02-06,COCONUT,KINDS OF NUTS,2,3,4
37,2023-02-06,CASHEW,KINDS OF NUTS,2,4,1
37,2023-02-06,PINK,COLORS MINUS THEIR FIRST LETTERS,3,1,4
37,2023-02-06,OLD,COLORS MINUS THEIR FIRST LETTERS,3,2,1
37,2023-02-06,LACK,COLORS MINUS THEIR FIRST LETTERS,3,3,3
37,2023-02-06,RANGE,COLORS MINUS THEIR FIRST LETTERS,3,4,2
38,2023-02-07,HAPPY,EMOTIONS,0,1,1
38,2023-02-07,SAD,EMOTIONS,0,2,3
38,2023-02-07,ANGRY,EMOTIONS,0,3,2
38,2023-02-07,EXCITED,EMOTIONS,0,4,4
38,2023-02-07,HOT,WORDS BEFORE "DOG",1,1,2
38,2023-02-07,LAP,WORDS BEFORE "DOG",1,2,4
38,2023-02-07,TOP,WORDS BEFORE "DOG",1,3,1
38,2023-02-07,UNDER,WORDS BEFORE "DOG",1,4,3
38,2023-02-07,BLACK,WORDS BEFORE "BOARD",2,1,3
38,2023-02-07,KEY,WORDS BEFORE "BOARD",2,2,2
38,2023-02-07,SURF,WORDS BEFORE "BOARD",2,3,4
38,2023-02-07,SOUND,WORDS BEFORE "BOARD",2,4,1
38,2023-02-07,ADVICE,THINGS THAT ARE "FREE",3,1,4
38,2023-02-07,SPIRIT,THINGS THAT ARE "FREE",3,2,1
38,2023-02-07,REIGN,THINGS THAT ARE "FREE",3,3,3
38,2023-02-07,PASS,THINGS THAT ARE "FREE",3,4,2
39,2023-02-08,BEETLE,INSECTS,0,1,1
39,2023-02-08,FLY,INSECTS,0,2,3
39,2023-02-08,ANT,INSECTS,0,3,2
39,2023-02-08,WASP,INSECTS,0,4,4
39,2023-02-08,CHASE,SYNONYMS FOR PURSUIT,1,1,2
39,2023-02-08,HUNT,SYNONYMS FOR PURSUIT,1,2,4
39,2023-02-08,QUEST,SYNONYMS FOR PURSUIT,1,3,1
39,2023-02-08,SEARCH,SYNONYMS FOR PURSUIT,1,4,3
39,2023-02-08,MARCH,MONTHS THAT ARE ALSO VERBS,2,1,3
39,2023-02-08,MAY,MONTHS THAT ARE ALSO VERBS,2,2,2
39,2023-02-08,APRIL,MONTHS THAT ARE ALSO VERBS,2,3,4
39,2023-02-08,JUNE,MONTHS THAT ARE ALSO VERBS,2,4,1
39,2023-02-08,MIX,WORDS SPELLED WITH ROMAN NUMERALS,3,1,4
39,2023-02-08,MILD,WORDS SPELLED WITH ROMAN NUMERALS,3,2,1
39,2023-02-08,LIVID,WORDS SPELLED WITH ROMAN NUMERALS,3,3,3
39,2023-02-08,DILL,WORDS SPELLED WITH ROMAN NUMERALS,3,4,2
40,2023-02-09,SQUARE,SHAPES,0,1,1
40,2023-02-09,CIRCLE,SHAPES,0,2,3
40,2023-02-09,TRIANGLE,SHAPES,0,3,2
40,2023-02-09,STAR,SHAPES,0,4,4
40,2023-02-09,CUB,BABY ANIMALS,1,1,2
40,2023-02-09,JOEY,BABY ANIMALS,1,2,4
40,2023-02-09,CALF,BABY ANIMALS,1,3,1
40,2023-02-09,KID,BABY ANIMALS,1,4,3
40,2023-02-09,MERCURY,PLANETS THAT ARE ALSO GODS,2,1,3
40,2023-02-09,MARS,PLANETS THAT ARE ALSO GODS,2,2,2
40,2023-02-09,JUPITER,PLANETS THAT ARE ALSO GODS,2,3,4
40,2023-02-09,VENUS,PLANETS THAT ARE ALSO GODS,2,4,1
40,2023-02-09,MAIN,WHAT "MENU" MIGHT MEAN,3,1,4
40,2023-02-09,DOLLAR,WHAT "MENU" MIGHT MEAN,3,2,1
40,2023-02-09,BAR,WHAT "MENU" MIGHT MEAN,3,3,3
40,2023-02-09,OPTION,WHAT "MENU" MIGHT MEAN,3,4,2
41,2023-02-10,SOAP,CLEANING SUPPLIES,0,1,1
41,2023-02-10,SPONGE,CLEANING SUPPLIES,0,2,3
41,2023-02-10,BRUSH,CLEANING SUPPLIES,0,3,2
41,2023-02-10,DETERGENT,CLEANING SUPPLIES,0,4,4
41,2023-02-10,SHADE,TYPES OF LAMPS,1,1,2
41,2023-02-10,FLOOR,TYPES OF LAMPS,1,2,4
41,2023-02-10,DESK,TYPES OF LAMPS,1,3,1
41,2023-02-10,LAVA,TYPES OF LAMPS,1,4,3
41,2023-02-10,CHECK,WORDS BEFORE "MATE",2,1,3
41,2023-02-10,SOUL,WORDS BEFORE "MATE",2,2,2
41,2023-02-10,CLASS,WORDS BEFORE "MATE",2,3,4
41,2023-02-10,ROOM,WORDS BEFORE "MATE",2,4,1
41,2023-02-10,LION,SOUND ALIKE ANIMALS,3,1,4
41,2023-02-10,CHEETAH,SOUND ALIKE ANIMALS,3,2,1
41,2023-02-10,GIRAFFE,SOUND ALIKE ANIMALS,3,3,3
41,2023-02-10,ZEBRA,SOUND ALIKE ANIMALS,3,4,2
42,2023-02-11,BANANA,FRUITS,0,1,1
42,2023-02-11,APPLE,FRUITS,0,2,3
42,2023-02-11,ORANGE,FRUITS,0,3,2
42,2023-02-11,PEAR,FRUITS,0,4,4
42,2023-02-11,PIECE,THINGS YOU CAN "GO TO",1,1,2
42,2023-02-11,BED,THINGS YOU CAN "GO TO",1,2,4
42,2023-02-11,BAT,THINGS YOU CAN "GO TO",1,3,1
42,2023-02-11,TOWN,THINGS YOU CAN "GO TO",1,4,3
42,2023-02-11,TWIST,KINDS OF DANCES,2,1,3
42,2023-02-11,SHUFFLE,KINDS OF DANCES,2,2,2
42,2023-02-11,WALTZ,KINDS OF DANCES,2,3,4
42,2023-02-11,TANGO,KINDS OF DANCES,2,4,1
42,2023-02-11,COCK,___ TAIL,3,1,4
42,2023-02-11,PONY,___ TAIL,3,2,1
42,2023-02-11,PIG,___ TAIL,3,3,3
42,2023-02-11,CAT,___ TAIL,3,4,2
43,2023-02-12,CHICKEN,POULTRY,0,1,1
43,2023-02-12,DUCK,POULTRY,0,2,3
43,2023-02-12,TURKEY,POULTRY,0,3,2
43,2023-02-12,GOOSE,POULTRY,0,4,4
43,2023-02-12,GOLD,PRECIOUS METALS,1,1,2
43,2023-02-12,SILVER,PRECIOUS METALS,1,2,4
43,2023-02-12,PLATINUM,PRECIOUS METALS,1,3,1
43,2023-02-12,BRONZE,PRECIOUS METALS,1,4,3
43,2023-02-12,PITCHER,WORDS FOR THROWING,2,1,3
43,2023-02-12,TOSS,WORDS FOR THROWING,2,2,2
43,2023-02-12,HURL,WORDS FOR THROWING,2,3,4
43,2023-02-12,FLING,WORDS FOR THROWING,2,4,1
43,2023-02-12,MAINSTREAM,WHAT "POP" MIGHT MEAN,3,1,4
43,2023-02-12,DAD,WHAT "POP" MIGHT MEAN,3,2,1
43,2023-02-12,BURST,WHAT "POP" MIGHT MEAN,3,3,3
43,2023-02-12,SODA,WHAT "POP" MIGHT MEAN,3,4,2
44,2023-02-13,OCEAN,LARGE BODIES OF WATER,0,1,1
44,2023-02-13,SEA,LARGE BODIES OF WATER,0,2,3
44,2023-02-13,LAKE,LARGE BODIES OF WATER,0,3,2
44,2023-02-13,GULF,LARGE BODIES OF WATER,0,4,4
44,2023-02-13,CHICKEN,WORDS THAT ARE ALSO ANIMALS,1,1,2
44,2023-02-13,CRAB,WORDS THAT ARE ALSO ANIMALS,1,2,4
44,2023-02-13,TURKEY,WORDS THAT ARE ALSO ANIMALS,1,3,1
44,2023-02-13,FISH,WORDS THAT ARE ALSO ANIMALS,1,4,3
44,2023-02-13,HEAD,THINGS THAT "TURN",2,1,3
44,2023-02-13,STOMACH,THINGS THAT "TURN",2,2,2
44,2023-02-13,TABLES,THINGS THAT "TURN",2,3,4
44,2023-02-13,SCENE,THINGS THAT "TURN",2,4,1
44,2023-02-13,FOXY,FIRST WORDS IN RAPPERS' NAMES,3,1,4
44,2023-02-13,KILLER,FIRST WORDS IN RAPPERS' NAMES,3,2,1
44,2023-02-13,GUCCI,FIRST WORDS IN RAPPERS' NAMES,3,3,3
44,2023-02-13,NOTORIOUS,FIRST WORDS IN RAPPERS' NAMES,3,4,2
45,2023-02-14,DOG,COMMON PETS,0,1,1
45,2023-02-14,CAT,COMMON PETS,0,2,3
45,2023-02-14,BIRD,COMMON PETS,0,3,2
45,2023-02-14,FISH,COMMON PETS,0,4,4
45,2023-02-14,WITCH,HALLOWEEN CHARACTERS,1,1,2
45,2023-02-14,GHOST,HALLOWEEN CHARACTERS,1,2,4
45,2023-02-14,VAMPIRE,HALLOWEEN CHARACTERS,1,3,1
45,2023-02-14,ZOMBIE,HALLOWEEN CHARACTERS,1,4,3
45,2023-02-14,CHECK,WORDS ASSOCIATED WITH BANKS,2,1,3
45,2023-02-14,DEPOSIT,WORDS ASSOCIATED WITH BANKS,2,2,2
45,2023-02-14,WITHDRAW,WORDS ASSOCIATED WITH BANKS,2,3,4
45,2023-02-14,LOAN,WORDS ASSOCIATED WITH BANKS,2,4,1
45,2023-02-14,DIRTY,___ DOZEN,3,1,4
45,2023-02-14,LAUNDRY,___ DOZEN,3,2,1
45,2023-02-14,MARTINI,___ DOZEN,3,3,3
45,2023-02-14,JOKE,___ DOZEN,3,4,2
46,2023-02-15,FLOWER,PARTS OF A PLANT,0,1,1
46,2023-02-15,LEAF,PARTS OF A PLANT,0,2,3
46,2023-02-15,STEM,PARTS OF A PLANT,0,3,2
46,2023-02-15,ROOT,PARTS OF A PLANT,0,4,4
46,2023-02-15,ROSE,KINDS OF FLOWERS,1,1,2
46,2023-02-15,LILY,KINDS OF FLOWERS,1,2,4
46,2023-02-15,DAISY,KINDS OF FLOWERS,1,3,1
46,2023-02-15,TULIP,KINDS OF FLOWERS,1,4,3
46,2023-02-15,BLACK,WORDS BEFORE "JACK",2,1,3
46,2023-02-15,CRACKER,WORDS BEFORE "JACK",2,2,2
46,2023-02-15,LUMBER,WORDS BEFORE "JACK",2,3,4
46,2023-02-15,UNION,WORDS BEFORE "JACK",2,4,1
46,2023-02-15,CRAB,ZODIAC CONSTELLATIONS,3,1,4
46,2023-02-15,RAM,ZODIAC CONSTELLATIONS,3,2,1
46,2023-02-15,LION,ZODIAC CONSTELLATIONS,3,3,3
46,2023-02-15,FISH,ZODIAC CONSTELLATIONS,3,4,2
47,2023-02-16,PEN,WRITING IMPLEMENTS,0,1,1
47,2023-02-16,PENCIL,WRITING IMPLEMENTS,0,2,3
47,2023-02-16,MARKER,WRITING IMPLEMENTS,0,3,2
47,2023-02-16,CRAYON,WRITING IMPLEMENTS,0,4,4
47,2023-02-16,PRIME,PRIME NUMBERS,1,1,2
47,2023-02-16,TWO,PRIME NUMBERS,1,2,4
47,2023-02-16,THREE,PRIME NUMBERS,1,3,1
47,2023-02-16,FIVE,PRIME NUMBERS,1,4,3
47,2023-02-16,BLUE,THINGS THAT ARE "DOWN",2,1,3
47,2023-02-16,BIRD,THINGS THAT ARE "DOWN",2,2,2
47,2023-02-16,SIZE,THINGS THAT ARE "DOWN",2,3,4
47,2023-02-16,TIME,THINGS THAT ARE "DOWN",2,4,1
47,2023-02-16,CANDLE,WORDS WITH A SILENT "D",3,1,4
47,2023-02-16,HANDKERCHIEF,WORDS WITH A SILENT "D",3,2,1
47,2023-02-16,WEDNESDAY,WORDS WITH A SILENT "D",3,3,3
47,2023-02-16,HANSOM,WORDS WITH A SILENT "D",3,4,2
48,2023-02-17,CHURCH,PLACES OF WORSHIP,0,1,1
48,2023-02-17,MOSQUE,PLACES OF WORSHIP,0,2,3
48,2023-02-17,SYNAGOGUE,PLACES OF WORSHIP,0,3,2
48,2023-02-17,TEMPLE,PLACES OF WORSHIP,0,4,4
48,2023-02-17,TIE,SYNONYMS FOR "CONNECT",1,1,2
48,2023-02-17,LINK,SYNONYMS FOR "CONNECT",1,2,4
48,2023-02-17,JOIN,SYNONYMS FOR "CONNECT",1,3,1
48,2023-02-17,UNITE,SYNONYMS FOR "CONNECT",1,4,3
48,2023-02-17,CLUB,KINDS OF SANDWICHES,2,1,3
48,2023-02-17,OPEN,KINDS OF SANDWICHES,2,2,2
48,2023-02-17,POCKET,KINDS OF SANDWICHES,2,3,4
48,2023-02-17,SUB,KINDS OF SANDWICHES,2,4,1
48,2023-02-17,PIG,___ LATIN,3,1,4
48,2023-02-17,DOG,___ LATIN,3,2,1
48,2023-02-17,CAT,___ LATIN,3,3,3
48,2023-02-17,MOUSE,___ LATIN,3,4,2
49,2023-02-18,CARPET,FLOOR COVERINGS,0,1,1
49,2023-02-18,RUG,FLOOR COVERINGS,0,2,3
49,2023-02-18,MAT,FLOOR COVERINGS,0,3,2
49,2023-02-18,TILE,FLOOR COVERINGS,0,4,4
49,2023-02-18,FOOT,UNITS OF LENGTH,1,1,2
49,2023-02-18,YARD,UNITS OF LENGTH,1,2,4
49,2023-02-18,MILE,UNITS OF LENGTH,1,3,1
49,2023-02-18,LEAGUE,UNITS OF LENGTH,1,4,3
49,2023-02-18,TIME,MAGAZINES,2,1,3
49,2023-02-18,PEOPLE,MAGAZINES,2,2,2
49,2023-02-18,US,MAGAZINES,2,3,4
49,2023-02-18,ESSENCE,MAGAZINES,2,4,1
49,2023-02-18,DIRTY,___ MONEY,3,1,4
49,2023-02-18,BLOOD,___ MONEY,3,2,1
49,2023-02-18,HUSH,___ MONEY,3,3,3
49,2023-02-18,EARN,___ MONEY,3,4,2
50,2023-02-19,SHOE,FOOTWEAR,0,1,1
50,2023-02-19,BOOT,FOOTWEAR,0,2,3
50,2023-02-19,PUMP,FOOTWEAR,0,3,2
50,2023-02-19,LOAFER,FOOTWEAR,0,4,4
50,2023-02-19,ALWAYS,ROMANTIC LETTER SIGN-OFFS,1,1,2
50,2023-02-19,YOURS,ROMANTIC LETTER SIGN-OFFS,1,2,4
50,2023-02-19,LOVE,ROMANTIC LETTER SIGN-OFFS,1,3,1
50,2023-02-19,KISSES,ROMANTIC LETTER SIGN-OFFS,1,4,3
50,2023-02-19,BALL,WORDS THAT CAN BE "DROPPED",2,1,3
50,2023-02-19,JAW,WORDS THAT CAN BE "DROPPED",2,2,2
50,2023-02-19,NAME,WORDS THAT CAN BE "DROPPED",2,3,4
50,2023-02-19,HINT,WORDS THAT CAN BE "DROPPED",2,4,1
50,2023-02-19,SALT,___ MINE,3,1,4
50,2023-02-19,COAL,___ MINE,3,2,1
50,2023-02-19,GOLD,___ MINE,3,3,3
50,2023-02-19,LAND,___ MINE,3,4,2
