Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
27,2024-01-27,DECEPTION,SYNONYMS FOR "TRICK",2,1,3
27,2024-01-27,RUSE,SYNONYMS FOR "TRICK",2,2,1
27,2024-01-27,GIMMICK,SYNONYMS FOR "TRICK",2,3,4
27,2024-01-27,STRATAGEM,SYNONYMS FOR "TRICK",2,4,2
27,2024-01-27,PIG,WORDS BEFORE "TAIL",3,1,4
27,2024-01-27,PONY,WORDS BEFORE "TAIL",3,2,2
27,2024-01-27,COCK,WORDS BEFORE "TAIL",3,3,3
27,2024-01-27,HORSE,WORDS BEFORE "TAIL",3,4,1
28,2024-01-28,EAGLE,KINDS OF BIRDS,0,1,1
28,2024-01-28,HAWK,KINDS OF BIRDS,0,2,3
28,2024-01-28,OWL,KINDS OF BIRDS,0,3,2
28,2024-01-28,PARROT,KINDS OF BIRDS,0,4,4
28,2024-01-28,GAZE,SYNONYMS FOR "LOOK",1,1,2
28,2024-01-28,GLANCE,SYNONYMS FOR "LOOK",1,2,4
28,2024-01-28,PEEK,SYNONYMS FOR "LOOK",1,3,1
28,2024-01-28,STARE,SYNONYMS FOR "LOOK",1,4,3
28,2024-01-28,RHINO,THINGS WITH A HORN,2,1,3
28,2024-01-28,CAR,THINGS WITH A HORN,2,2,1
28,2024-01-28,DILEMMA,THINGS WITH A HORN,2,3,4
28,2024-01-28,SAXOPHONE,THINGS WITH A HORN,2,4,2
28,2024-01-28,PETER,___ OUT,3,1,4
28,2024-01-28,WASH,___ OUT,3,2,2
28,2024-01-28,PHASE,___ OUT,3,3,3
28,2024-01-28,STAKE,___ OUT,3,4,1
29,2024-01-29,BOOK,THINGS YOU READ,0,1,1
29,2024-01-29,MAGAZINE,THINGS YOU READ,0,2,3
29,2024-01-29,NEWSPAPER,THINGS YOU READ,0,3,2
29,2024-01-29,ARTICLE,THINGS YOU READ,0,4,4
29,2024-01-29,JOYFUL,SYNONYMS FOR "HAPPY",1,1,2
29,2024-01-29,MERRY,SYNONYMS FOR "HAPPY",1,2,4
29,2024-01-29,CHEERFUL,SYNONYMS FOR "HAPPY",1,3,1
29,2024-01-29,GLAD,SYNONYMS FOR "HAPPY",1,4,3
29,2024-01-29,SHIFT,PARTS OF A COMPUTER KEYBOARD,2,1,3
29,2024-01-29,ENTER,PARTS OF A COMPUTER KEYBOARD,2,2,1
29,2024-01-29,CONTROL,PARTS OF A COMPUTER KEYBOARD,2,3,4
29,2024-01-29,SPACE,PARTS OF A COMPUTER KEYBOARD,2,4,2
29,2024-01-29,CATASTROPHE,STARTING WITH "CAT",3,1,4
29,2024-01-29,CATFISH,STARTING WITH "CAT",3,2,2
29,2024-01-29,CATWALK,STARTING WITH "CAT",3,3,3
29,2024-01-29,CATCHALL,STARTING WITH "CAT",3,4,1
30,2024-01-30,APPLE,KINDS OF FRUIT,0,1,1
30,2024-01-30,PEAR,KINDS OF FRUIT,0,2,3
30,2024-01-30,CHERRY,KINDS OF FRUIT,0,3,2
30,2024-01-30,PLUM,KINDS OF FRUIT,0,4,4
30,2024-01-30,STROLL,SYNONYMS FOR "WALK",1,1,2
30,2024-01-30,AMBLE,SYNONYMS FOR "WALK",1,2,4
30,2024-01-30,HIKE,SYNONYMS FOR "WALK",1,3,1
30,2024-01-30,STRIDE,SYNONYMS FOR "WALK",1,4,3
30,2024-01-30,WHEEL,PARTS OF A BIKE,2,1,3
30,2024-01-30,PEDAL,PARTS OF A BIKE,2,2,1
30,2024-01-30,FRAME,PARTS OF A BIKE,2,3,4
30,2024-01-30,HANDLEBAR,PARTS OF A BIKE,2,4,2
30,2024-01-30,SCHOOL,WORDS AFTER "HIGH",3,1,4
30,2024-01-30,WAY,WORDS AFTER "HIGH",3,2,2
30,2024-01-30,TIDE,WORDS AFTER "HIGH",3,3,3
30,2024-01-30,JUMP,WORDS AFTER "HIGH",3,4,1
31,2024-01-31,CARROT,KINDS OF VEGETABLES,0,1,1
31,2024-01-31,BROCCOLI,KINDS OF VEGETABLES,0,2,3
31,2024-01-31,SPINACH,KINDS OF VEGETABLES,0,3,2
31,2024-01-31,POTATO,KINDS OF VEGETABLES,0,4,4
31,2024-01-31,READY,SYNONYMS FOR "PREPARE",1,1,2
31,2024-01-31,BRACE,SYNONYMS FOR "PREPARE",1,2,4
31,2024-01-31,SET,SYNONYMS FOR "PREPARE",1,3,1
31,2024-01-31,ARRANGE,SYNONYMS FOR "PREPARE",1,4,3
31,2024-01-31,PIANO,THINGS THAT HAVE "KEYS",2,1,3
31,2024-01-31,LOCK,THINGS THAT HAVE "KEYS",2,2,1
31,2024-01-31,MAP,THINGS THAT HAVE "KEYS",2,3,4
31,2024-01-31,HANDCUFFS,THINGS THAT HAVE "KEYS",2,4,2
31,2024-01-31,RESERVE,WHAT "BOOK" MIGHT MEAN,3,1,4
31,2024-01-31,TEXT,WHAT "BOOK" MIGHT MEAN,3,2,2
31,2024-01-31,SCRIPTURE,WHAT "BOOK" MIGHT MEAN,3,3,3
31,2024-01-31,ARREST,WHAT "BOOK" MIGHT MEAN,3,4,1
32,2024-02-01,NOSE,PARTS OF A FACE,0,1,1
32,2024-02-01,MOUTH,PARTS OF A FACE,0,2,3
32,2024-02-01,EYE,PARTS OF A FACE,0,3,2
32,2024-02-01,EAR,PARTS OF A FACE,0,4,4
32,2024-02-01,SNOW,THINGS ASSOCIATED WITH WINTER,1,1,2
32,2024-02-01,ICE,THINGS ASSOCIATED WITH WINTER,1,2,4
32,2024-02-01,COLD,THINGS ASSOCIATED WITH WINTER,1,3,1
32,2024-02-01,FROST,THINGS ASSOCIATED WITH WINTER,1,4,3
32,2024-02-01,CLANDESTINE,SYNONYMS FOR "SECRET",2,1,3
32,2024-02-01,COVERT,SYNONYMS FOR "SECRET",2,2,1
32,2024-02-01,HIDDEN,SYNONYMS FOR "SECRET",2,3,4
32,2024-02-01,SURREPTITIOUS,SYNONYMS FOR "SECRET",2,4,2
32,2024-02-01,KICK,___ BACK,3,1,4
32,2024-02-01,LAY,___ BACK,3,2,2
32,2024-02-01,THROW,___ BACK,3,3,3
32,2024-02-01,COME,___ BACK,3,4,1
33,2024-02-02,SODA,TYPES OF DRINKS,0,1,1
33,2024-02-02,JUICE,TYPES OF DRINKS,0,2,3
33,2024-02-02,TEA,TYPES OF DRINKS,0,3,2
33,2024-02-02,COFFEE,TYPES OF DRINKS,0,4,4
33,2024-02-02,LARGE,SYNONYMS FOR "BIG",1,1,2
33,2024-02-02,HUGE,SYNONYMS FOR "BIG",1,2,4
33,2024-02-02,VAST,SYNONYMS FOR "BIG",1,3,1
33,2024-02-02,ENORMOUS,SYNONYMS FOR "BIG",1,4,3
33,2024-02-02,SPELL,THINGS YOU CAN CAST,2,1,3
33,2024-02-02,VOTE,THINGS YOU CAN CAST,2,2,1
33,2024-02-02,SHADOW,THINGS YOU CAN CAST,2,3,4
33,2024-02-02,ROD,THINGS YOU CAN CAST,2,4,2
33,2024-02-02,READ,COLOR HOMOPHONES,3,1,4
33,2024-02-02,BLEW,COLOR HOMOPHONES,3,2,2
33,2024-02-02,ROWS,COLOR HOMOPHONES,3,3,3
33,2024-02-02,CHORAL,COLOR HOMOPHONES,3,4,1
34,2024-02-03,DOG,KINDS OF ANIMALS,0,1,1
34,2024-02-03,CAT,KINDS OF ANIMALS,0,2,3
34,2024-02-03,BIRD,KINDS OF ANIMALS,0,3,2
34,2024-02-03,FISH,KINDS OF ANIMALS,0,4,4
34,2024-02-03,DAWN,PARTS OF A DAY,1,1,2
34,2024-02-03,NOON,PARTS OF A DAY,1,2,4
34,2024-02-03,DUSK,PARTS OF A DAY,1,3,1
34,2024-02-03,NIGHT,PARTS OF A DAY,1,4,3
34,2024-02-03,CUNNING,SYNONYMS FOR "TRICKY",2,1,3
34,2024-02-03,ARTFUL,SYNONYMS FOR "TRICKY",2,2,1
34,2024-02-03,SLIPPERY,SYNONYMS FOR "TRICKY",2,3,4
34,2024-02-03,DEVIOUS,SYNONYMS FOR "TRICKY",2,4,2
34,2024-02-03,BLACK,___ BOX,3,1,4
34,2024-02-03,JUKE,___ BOX,3,2,2
34,2024-02-03,SAND,___ BOX,3,3,3
34,2024-02-03,LUNCH,___ BOX,3,4,1
35,2024-02-04,CHAIR,FURNITURE,0,1,1
35,2024-02-04,TABLE,FURNITURE,0,2,3
35,2024-02-04,SOFA,FURNITURE,0,3,2
35,2024-02-04,BED,FURNITURE,0,4,4
35,2024-02-04,CANDY,THINGS THAT ARE SWEET,1,1,2
35,2024-02-04,HONEY,THINGS THAT ARE SWEET,1,2,4
35,2024-02-04,SUGAR,THINGS THAT ARE SWEET,1,3,1
35,2024-02-04,DISPOSITION,THINGS THAT ARE SWEET,1,4,3
35,2024-02-04,NILE,TYPES OF RIVERS,2,1,3
35,2024-02-04,AMAZON,TYPES OF RIVERS,2,2,1
35,2024-02-04,MISSISSIPPI,TYPES OF RIVERS,2,3,4
35,2024-02-04,THAMES,TYPES OF RIVERS,2,4,2
35,2024-02-04,CREDIT,WORDS THAT PRECEDE "CARD",3,1,4
35,2024-02-04,POST,WORDS THAT PRECEDE "CARD",3,2,2
35,2024-02-04,WILD,WORDS THAT PRECEDE "CARD",3,3,3
35,2024-02-04,REPORT,WORDS THAT PRECEDE "CARD",3,4,1
36,2024-02-05,SHIRT,KINDS OF CLOTHING,0,1,1
36,2024-02-05,PANTS,KINDS OF CLOTHING,0,2,3
36,2024-02-05,DRESS,KINDS OF CLOTHING,0,3,2
36,2024-02-05,SOCKS,KINDS OF CLOTHING,0,4,4
36,2024-02-05,STROLL,SYNONYMS FOR "WALK",1,1,2
36,2024-02-05,SAUNTER,SYNONYMS FOR "WALK",1,2,4
36,2024-02-05,AMBLE,SYNONYMS FOR "WALK",1,3,1
36,2024-02-05,HIKE,SYNONYMS FOR "WALK",1,4,3
36,2024-02-05,JAZZ,TYPES OF MUSIC GENRES,2,1,3
36,2024-02-05,ROCK,TYPES OF MUSIC GENRES,2,2,1
36,2024-02-05,BLUES,TYPES OF MUSIC GENRES,2,3,4
36,2024-02-05,CLASSICAL,TYPES OF MUSIC GENRES,2,4,2
36,2024-02-05,HEAD,___ LIGHT,3,1,4
36,2024-02-05,SPOT,___ LIGHT,3,2,2
36,2024-02-05,FLASH,___ LIGHT,3,3,3
36,2024-02-05,SUN,___ LIGHT,3,4,1
37,2024-02-06,FRIDGE,KITCHEN APPLIANCES,0,1,1
37,2024-02-06,OVEN,KITCHEN APPLIANCES,0,2,3
37,2024-02-06,TOASTER,KITCHEN APPLIANCES,0,3,2
37,2024-02-06,BLENDER,KITCHEN APPLIANCES,0,4,4
37,2024-02-06,JOG,SYNONYMS FOR "RUN",1,1,2
37,2024-02-06,SPRINT,SYNONYMS FOR "RUN",1,2,4
37,2024-02-06,DART,SYNONYMS FOR "RUN",1,3,1
37,2024-02-06,BOLT,SYNONYMS FOR "RUN",1,4,3
37,2024-02-06,SOAP,THINGS WITH A BAR,2,1,3
37,2024-02-06,CANDY,THINGS WITH A BAR,2,2,1
37,2024-02-06,TAVERN,THINGS WITH A BAR,2,3,4
37,2024-02-06,GRAB,THINGS WITH A BAR,2,4,2
37,2024-02-06,MOON,WORDS AFTER "FULL",3,1,4
37,2024-02-06,HOUSE,WORDS AFTER "FULL",3,2,2
37,2024-02-06,CIRCLE,WORDS AFTER "FULL",3,3,3
37,2024-02-06,MONTY,WORDS AFTER "FULL",3,4,1
38,2024-02-07,WHEEL,PARTS OF A CAR,0,1,1
38,2024-02-07,DOOR,PARTS OF A CAR,0,2,3
38,2024-02-07,SEAT,PARTS OF A CAR,0,3,2
38,2024-02-07,ENGINE,PARTS OF A CAR,0,4,4
38,2024-02-07,RUNNER,THINGS THAT ARE FAST,1,1,2
38,2024-02-07,CAR,THINGS THAT ARE FAST,1,2,4
38,2024-02-07,SHIP,THINGS THAT ARE FAST,1,3,1
38,2024-02-07,JET,THINGS THAT ARE FAST,1,4,3
38,2024-02-07,FRY,SYNONYMS FOR "CHIP",2,1,3
38,2024-02-07,FRAGMENT,SYNONYMS FOR "CHIP",2,2,1
38,2024-02-07,NICK,SYNONYMS FOR "CHIP",2,3,4
38,2024-02-07,GAMBLE,SYNONYMS FOR "CHIP",2,4,2
38,2024-02-07,CELLOPHANE,WORDS BEGINNING WITH INSTRUMENTS,3,1,4
38,2024-02-07,ORGANISM,WORDS BEGINNING WITH INSTRUMENTS,3,2,2
38,2024-02-07,HARPOON,WORDS BEGINNING WITH INSTRUMENTS,3,3,3
38,2024-02-07,BASSINET,WORDS BEGINNING WITH INSTRUMENTS,3,4,1
39,2024-02-08,CHAIR,KINDS OF FURNITURE,0,1,1
39,2024-02-08,TABLE,KINDS OF FURNITURE,0,2,3
39,2024-02-08,SOFA,KINDS OF FURNITURE,0,3,2
39,2024-02-08,DESK,KINDS OF FURNITURE,0,4,4
39,2024-02-08,CHAT,SYNONYMS FOR "TALK",1,1,2
39,2024-02-08,SPEAK,SYNONYMS FOR "TALK",1,2,4
39,2024-02-08,CONVERSE,SYNONYMS FOR "TALK",1,3,1
39,2024-02-08,DISCUSS,SYNONYMS FOR "TALK",1,4,3
39,2024-02-08,TOILET,THINGS YOU FIND IN A BATHROOM,2,1,3
39,2024-02-08,SINK,THINGS YOU FIND IN A BATHROOM,2,2,1
39,2024-02-08,SHOWER,THINGS YOU FIND IN A BATHROOM,2,3,4
39,2024-02-08,TUB,THINGS YOU FIND IN A BATHROOM,2,4,2
39,2024-02-08,ASH,___ TRAY,3,1,4
39,2024-02-08,TEA,___ TRAY,3,2,2
39,2024-02-08,FOOD,___ TRAY,3,3,3
39,2024-02-08,LAP,___ TRAY,3,4,1
40,2024-02-09,DOG,DOMESTIC ANIMALS,0,1,1
40,2024-02-09,CAT,DOMESTIC ANIMALS,0,2,3
40,2024-02-09,HAMSTER,DOMESTIC ANIMALS,0,3,2
40,2024-02-09,SHEEP,DOMESTIC ANIMALS,0,4,4
40,2024-02-09,PIANO,THINGS THAT ARE GRAND,1,1,2
40,2024-02-09,HOTEL,THINGS THAT ARE GRAND,1,2,4
40,2024-02-09,SCALE,THINGS THAT ARE GRAND,1,3,1
40,2024-02-09,ENTRANCE,THINGS THAT ARE GRAND,1,4,3
40,2024-02-09,BOARD,TYPES OF GAMES,2,1,3
40,2024-02-09,VIDEO,TYPES OF GAMES,2,2,1
40,2024-02-09,CARD,TYPES OF GAMES,2,3,4
40,2024-02-09,PARTY,TYPES OF GAMES,2,4,2
40,2024-02-09,INSECT,WHAT "FLY" MIGHT MEAN,3,1,4
40,2024-02-09,ZIP,WHAT "FLY" MIGHT MEAN,3,2,2
40,2024-02-09,ZIPPER,WHAT "FLY" MIGHT MEAN,3,3,3
40,2024-02-09,BASEBALL,WHAT "FLY" MIGHT MEAN,3,4,1
41,2024-02-10,COVER,PARTS OF A BOOK,0,1,1
41,2024-02-10,PAGE,PARTS OF A BOOK,0,2,3
41,2024-02-10,SPINE,PARTS OF A BOOK,0,3,2
41,2024-02-10,TITLE,PARTS OF A BOOK,0,4,4
41,2024-02-10,FOX,THINGS THAT ARE CLEVER,1,1,2
41,2024-02-10,PLAN,THINGS THAT ARE CLEVER,1,2,4
41,2024-02-10,SCHEME,THINGS THAT ARE CLEVER,1,3,1
41,2024-02-10,SOLUTION,THINGS THAT ARE CLEVER,1,4,3
41,2024-02-10,JET,KINDS OF PLANES,2,1,3
41,2024-02-10,CARGO,KINDS OF PLANES,2,2,1
41,2024-02-10,FIGHTER,KINDS OF PLANES,2,3,4
41,2024-02-10,SEAPLANE,KINDS OF PLANES,2,4,2
41,2024-02-10,BREAK,WORDS AFTER "LUCKY",3,1,4
41,2024-02-10,CHARM,WORDS AFTER "LUCKY",3,2,2
41,2024-02-10,STRIKE,WORDS AFTER "LUCKY",3,3,3
41,2024-02-10,NUMBER,WORDS AFTER "LUCKY",3,4,1
42,2024-02-11,HAT,THINGS YOU WEAR ON YOUR HEAD,0,1,1
42,2024-02-11,CAP,THINGS YOU WEAR ON YOUR HEAD,0,2,3
42,2024-02-11,HELMET,THINGS YOU WEAR ON YOUR HEAD,0,3,2
42,2024-02-11,WIG,THINGS YOU WEAR ON YOUR HEAD,0,4,4
42,2024-02-11,PRESENT,SYNONYMS FOR "GIFT",1,1,2
42,2024-02-11,TALENT,SYNONYMS FOR "GIFT",1,2,4
42,2024-02-11,BOON,SYNONYMS FOR "GIFT",1,3,1
42,2024-02-11,DONATION,SYNONYMS FOR "GIFT",1,4,3
42,2024-02-11,TINY,TYPES OF HOUSES,2,1,3
42,2024-02-11,TREE,TYPES OF HOUSES,2,2,1
42,2024-02-11,DETACHED,TYPES OF HOUSES,2,3,4
42,2024-02-11,TOWNHOUSE,TYPES OF HOUSES,2,4,2
42,2024-02-11,STAR,___ FISH,3,1,4
42,2024-02-11,JELLY,___ FISH,3,2,2
42,2024-02-11,PUFFER,___ FISH,3,3,3
42,2024-02-11,GOLD,___ FISH,3,4,1
43,2024-02-12,SHIRT,KINDS OF CLOTHING,0,1,1
43,2024-02-12,PANTS,KINDS OF CLOTHING,0,2,3
43,2024-02-12,DRESS,KINDS OF CLOTHING,0,3,2
43,2024-02-12,SKIRT,KINDS OF CLOTHING,0,4,4
43,2024-02-12,WITTED,THINGS THAT ARE QUICK,1,1,2
43,2024-02-12,SILVER,THINGS THAT ARE QUICK,1,2,4
43,2024-02-12,TEMPERED,THINGS THAT ARE QUICK,1,3,1
43,2024-02-12,LIME,THINGS THAT ARE QUICK,1,4,3
43,2024-02-12,TEE,PARTS OF A GOLF COURSE,2,1,3
43,2024-02-12,GREEN,PARTS OF A GOLF COURSE,2,2,1
43,2024-02-12,FAIRWAY,PARTS OF A GOLF COURSE,2,3,4
43,2024-02-12,BUNKER,PARTS OF A GOLF COURSE,2,4,2
43,2024-02-12,PEACE,WORDS BEFORE "MAKER",3,1,4
43,2024-02-12,TROUBLE,WORDS BEFORE "MAKER",3,2,2
43,2024-02-12,MATCH,WORDS BEFORE "MAKER",3,3,3
43,2024-02-12,MONEY,WORDS BEFORE "MAKER",3,4,1
44,2024-02-13,CARROT,KINDS OF VEGETABLES,0,1,1
44,2024-02-13,BROCCOLI,KINDS OF VEGETABLES,0,2,3
44,2024-02-13,ONION,KINDS OF VEGETABLES,0,3,2
44,2024-02-13,CORN,KINDS OF VEGETABLES,0,4,4
44,2024-02-13,ROOM,THINGS THAT CHAT,1,1,2
44,2024-02-13,BOT,THINGS THAT CHAT,1,2,4
44,2024-02-13,SHOW,THINGS THAT CHAT,1,3,1
44,2024-02-13,UP,THINGS THAT CHAT,1,4,3
44,2024-02-13,BALLET,TYPES OF DANCES,2,1,3
44,2024-02-13,SALSA,TYPES OF DANCES,2,2,1
44,2024-02-13,TANGO,TYPES OF DANCES,2,3,4
44,2024-02-13,WALTZ,TYPES OF DANCES,2,4,2
44,2024-02-13,IRON,___ MAN,3,1,4
44,2024-02-13,SPIDER,___ MAN,3,2,2
44,2024-02-13,SUPER,___ MAN,3,3,3
44,2024-02-13,BAT,___ MAN,3,4,1
45,2024-02-14,APPLE,KINDS OF FRUIT,0,1,1
45,2024-02-14,BANANA,KINDS OF FRUIT,0,2,3
45,2024-02-14,ORANGE,KINDS OF FRUIT,0,3,2
45,2024-02-14,LEMON,KINDS OF FRUIT,0,4,4
45,2024-02-14,BLUE,SYNONYMS FOR "SAD",1,1,2
45,2024-02-14,GLUM,SYNONYMS FOR "SAD",1,2,4
45,2024-02-14,DOWN,SYNONYMS FOR "SAD",1,3,1
45,2024-02-14,LOW,SYNONYMS FOR "SAD",1,4,3
45,2024-02-14,KIDNEY,KINDS OF BEANS,2,1,3
45,2024-02-14,LIMA,KINDS OF BEANS,2,2,1
45,2024-02-14,NAVY,KINDS OF BEANS,2,3,4
45,2024-02-14,COFFEE,KINDS OF BEANS,2,4,2
45,2024-02-14,KEY,ENDING WITH "BOARD",3,1,4
45,2024-02-14,DART,ENDING WITH "BOARD",3,2,2
45,2024-02-14,WHITE,ENDING WITH "BOARD",3,3,3
45,2024-02-14,SKATE,ENDING WITH "BOARD",3,4,1
46,2024-02-15,ARM,PARTS OF A BODY,0,1,1
46,2024-02-15,LEG,PARTS OF A BODY,0,2,3
46,2024-02-15,HEAD,PARTS OF A BODY,0,3,2
46,2024-02-15,TORSO,PARTS OF A BODY,0,4,4
46,2024-02-15,PRINT,THINGS THAT ARE LARGE,1,1,2
46,2024-02-15,SCALE,THINGS THAT ARE LARGE,1,2,4
46,2024-02-15,MOUTH,THINGS THAT ARE LARGE,1,3,1
46,2024-02-15,HAND,THINGS THAT ARE LARGE,1,4,3
46,2024-02-15,CAR,THINGS YOU CAN DRIVE,2,1,3
46,2024-02-15,NAIL,THINGS YOU CAN DRIVE,2,2,1
46,2024-02-15,POINT,THINGS YOU CAN DRIVE,2,3,4
46,2024-02-15,HOME,THINGS YOU CAN DRIVE,2,4,2
46,2024-02-15,SHOE,WHAT "PUMP" MIGHT MEAN,3,1,4
46,2024-02-15,UP,WHAT "PUMP" MIGHT MEAN,3,2,2
46,2024-02-15,GAS,WHAT "PUMP" MIGHT MEAN,3,3,3
46,2024-02-15,DANCE,WHAT "PUMP" MIGHT MEAN,3,4,1
47,2024-02-16,FORK,KITCHEN UTENSILS,0,1,1
47,2024-02-16,SPOON,KITCHEN UTENSILS,0,2,3
47,2024-02-16,KNIFE,KITCHEN UTENSILS,0,3,2
47,2024-02-16,LADLE,KITCHEN UTENSILS,0,4,4
47,2024-02-16,PLANT,THINGS THAT GROW,1,1,2
47,2024-02-16,HAIR,THINGS THAT GROW,1,2,4
47,2024-02-16,NAIL,THINGS THAT GROW,1,3,1
47,2024-02-16,BUSINESS,THINGS THAT GROW,1,4,3
47,2024-02-16,OAK,TYPES OF TREES,2,1,3
47,2024-02-16,PINE,TYPES OF TREES,2,2,1
47,2024-02-16,MAPLE,TYPES OF TREES,2,3,4
47,2024-02-16,ELM,TYPES OF TREES,2,4,2
47,2024-02-16,SEASON,STARTING WITH "SEA",3,1,4
47,2024-02-16,SEASIDE,STARTING WITH "SEA",3,2,2
47,2024-02-16,SEATTLE,STARTING WITH "SEA",3,3,3
47,2024-02-16,SEAFOOD,STARTING WITH "SEA",3,4,1
48,2024-02-17,SOCCER,KINDS OF SPORTS,0,1,1
48,2024-02-17,TENNIS,KINDS OF SPORTS,0,2,3
48,2024-02-17,BASEBALL,KINDS OF SPORTS,0,3,2
48,2024-02-17,GOLF,KINDS OF SPORTS,0,4,4
48,2024-02-17,METAL,THINGS THAT GLEAM,1,1,2
48,2024-02-17,TEETH,THINGS THAT GLEAM,1,2,4
48,2024-02-17,EYE,THINGS THAT GLEAM,1,3,1
48,2024-02-17,HOPE,THINGS THAT GLEAM,1,4,3
48,2024-02-17,TEACHER,THINGS ASSOCIATED WITH SCHOOL,2,1,3
48,2024-02-17,DESK,THINGS ASSOCIATED WITH SCHOOL,2,2,1
48,2024-02-17,CLASSROOM,THINGS ASSOCIATED WITH SCHOOL,2,3,4
48,2024-02-17,HOMEWORK,THINGS ASSOCIATED WITH SCHOOL,2,4,2
48,2024-02-17,TEAM,WORDS AFTER "DREAM",3,1,4
48,2024-02-17,CATCHER,WORDS AFTER "DREAM",3,2,2
48,2024-02-17,BOAT,WORDS AFTER "DREAM",3,3,3
48,2024-02-17,LAND,WORDS AFTER "DREAM",3,4,1
49,2024-02-18,SALMON,KINDS OF FISH,0,1,1
49,2024-02-18,TUNA,KINDS OF FISH,0,2,3
49,2024-02-18,COD,KINDS OF FISH,0,3,2
49,2024-02-18,BASS,KINDS OF FISH,0,4,4
49,2024-02-18,RELAX,SYNONYMS FOR "CHILL",1,1,2
49,2024-02-18,UNWIND,SYNONYMS FOR "CHILL",1,2,4
49,2024-02-18,LOUNGE,SYNONYMS FOR "CHILL",1,3,1
49,2024-02-18,SLACK,SYNONYMS FOR "CHILL",1,4,3
49,2024-02-18,TELEPHONE,THINGS THAT HAVE "RINGS",2,1,3
49,2024-02-18,FINGER,THINGS THAT HAVE "RINGS",2,2,1
49,2024-02-18,BELL,THINGS THAT HAVE "RINGS",2,3,4
49,2024-02-18,BOXING,THINGS THAT HAVE "RINGS",2,4,2
49,2024-02-18,BOARD,___ GAME,3,1,4
49,2024-02-18,VIDEO,___ GAME,3,2,2
49,2024-02-18,CARD,___ GAME,3,3,3
49,2024-02-18,MIND,___ GAME,3,4,1
50,2024-02-19,CAR,MODES OF TRANSPORTATION,0,1,1
50,2024-02-19,PLANE,MODES OF TRANSPORTATION,0,2,3
50,2024-02-19,TRAIN,MODES OF TRANSPORTATION,0,3,2
50,2024-02-19,BOAT,MODES OF TRANSPORTATION,0,4,4
50,2024-02-19,IDEA,THINGS THAT ARE BIG,1,1,2
50,2024-02-19,APPLE,THINGS THAT ARE BIG,1,2,4
50,2024-02-19,TIME,THINGS THAT ARE BIG,1,3,1
50,2024-02-19,DEAL,THINGS THAT ARE BIG,1,4,3
50,2024-02-19,ACT,PARTS OF A PLAY,2,1,3
50,2024-02-19,SCENE,PARTS OF A PLAY,2,2,1
50,2024-02-19,CURTAIN,PARTS OF A PLAY,2,3,4
50,2024-02-19,STAGE,PARTS OF A PLAY,2,4,2
50,2024-02-19,DOG,___ HOUSE,3,1,4
50,2024-02-19,FIRE,___ HOUSE,3,2,2
50,2024-02-19,PEN,___ HOUSE,3,3,3
50,2024-02-19,BIRD,___ HOUSE,3,4,1
